Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_Mm,Co2_Emissions_Mt,Crop_Yield_Mt_Per_Ha,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_Kg_Per_Ha,Fertilizer_Use_Kg_Per_Ha,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_Usd,Climate_Stress_Index,Yield_Per_Input
1990,China,South,Cotton,0.771192798,0.272628879,0.333220339,0.238425926,0.8,0.668815292,0.455691138,0.860544218,0.269076879,Organic Farming,0.251910473,205.13,0.013475371
1990,Russia,Central,Fruits,0.025006252,0.362408556,0.656610169,0.479166667,0,0.274838853,0.49829966,0.131952781,0.496713347,Drought-resistant Crops,0.308972101,247.708,0.064400716
1990,Russia,Central,Vegetables,0.225056264,0.506204635,0.96779661,0.041666667,0,0.222271616,0.817563513,0.996598639,0.058873964,Crop Rotation,0.162331943,333.374,0.004451668
1990,Usa,Midwest,Sugarcane,0.593898475,0.377771904,0.47559322,0.953703704,1,0.401311403,0.116223245,0.783413365,0.083166619,Water Management,1,263.533,0.053669994
1990,Nigeria,North West,Nan,0.197549387,0.624496342,0.199322034,0.252314815,0.8,0.590353412,0.413482697,0.041916767,0.805801658,No Adaptation,0.286538611,394.075,0.059482426
1990,India,North,Wheat,0.35683921,0.004768675,0.908813559,0.208333333,0.9,0.790175595,0.575915183,0.371048419,0.960988854,Water Management,0.205612258,55.477,0.020176356
1990,India,Maharashtra,Fruits,0.697424356,0.555834572,0.771525424,0.564583333,0.7,0.351411425,0.454690938,0.716386555,0.279937125,Water Management,0.484735642,366.492,0.030292545
1990,Australia,Victoria,Vegetables,0.07751938,0.080099446,0.679322034,0.395833333,0.8,0.502222716,0.017603521,0.834833934,0.690768791,Organic Farming,0.206998161,92.073,0.025304592
1990,Canada,Prairies,Corn,0.046011503,0.094484054,0.78779661,0.4375,0.9,0.272171594,0.638327666,0.825830332,0.194055444,Crop Rotation,0.177473253,100.909,0.020261495
1990,India,West Bengal,Sugarcane,0.074018505,0.10041007,0.346440678,0.475,0.4,0.545232274,0.779155831,0.883453381,0.756501858,Water Management,0.655039764,99.657,0.019502689
1990,Russia,Northwestern,Cotton,0.502375594,0.331806881,0.705762712,0.2125,0.7,0.25238942,0.821964393,0.053321329,0.930122892,Organic Farming,0.058188483,238.136,0.028830348
1990,Australia,Northeast,Wheat,0.146536634,0.509594502,0.964067797,0.389583333,0.1,0.375972438,0.484496899,0.777210884,0.628608174,Organic Farming,0.285988136,334.497,0.020720808
1990,Brazil,South,Wheat,0.382595649,0.923758359,0.497966102,0.539583333,0.2,0.166148033,0.576115223,0.135554222,0.456273221,No Adaptation,0.347120042,565.296,0.064107884
1990,Australia,Western Australia,Cotton,0.848962241,0.726403098,0.583728814,0.3125,0,0.684040898,0.517903581,0.642056823,0.496713347,Water Management,0.487708209,460.75,0.019758507
1990,Argentina,Patagonia,Cotton,0.345836459,0.690068297,0.856949153,0.441666667,0.2,0.502222716,0.669333867,0.273009204,0.695913118,No Adaptation,0.727773748,437.188,0.038167692
1990,India,Prairies,Coffee,0.502375594,0.506204635,0.392542373,0.247685185,0.8,0.846410313,0.519303861,0.458583433,0.217776508,Drought-resistant Crops,0.214368054,333.21,0.02087052
1990,Brazil,Northeast,Fruits,0.502375594,0.506204635,0.776271186,0.147916667,0.8,0.607468326,0.529305861,0.760804322,0.68662475,Crop Rotation,0.139237883,336.606,0.010517674
1990,France,Ile-De-France,Soybeans,0.519129782,0.19794822,0.497966102,0.24375,0,0.406868193,0.49829966,0.183173269,0.89368391,Water Management,0.366240966,160.15,0.033966102
1990,Brazil,South,Rice,0.545136284,0.478449877,0.311864407,0.303240741,0.2,0.44354301,0.25365073,0.49719888,0.955130037,No Adaptation,0.393881305,316.269,0.027755874
1990,Argentina,Patagonia,Soybeans,0.502375594,0.805641681,0.071864407,0.06712963,0.8,0.006557013,0.322264453,0.040216086,0.777507859,Water Management,0.09229205,498.028,0.034971645
1990,France,Nouvelle-Aquitaine,Vegetables,0.696924231,0.541010602,0.828474576,0.3875,0.9,0.066236942,0.939787958,0.43507403,0.591168905,Drought-resistant Crops,0.348081755,359.09,0.023213115
1990,Canada,British Columbia,Vegetables,0.007751938,0.872456707,0.831186441,0.395833333,1,0.241609246,0.634526905,0.666366547,0.897399257,Crop Rotation,0.104396031,536.624,0.02173913
1990,Australia,New South Wales,Cotton,0.774443611,0.347377408,0.32440678,0.344907407,0.3,0.540453434,0.266453291,0.769507803,0.868105173,Crop Rotation,0.348230707,245.943,0.021255615
1990,China,South,Coffee,0.796949237,0.188035806,0.351186441,0.759259259,0.3,0.745276728,0.860372074,0.007102841,0.446984853,Drought-resistant Crops,0.58554387,157.234,0.083351955
1990,Nigeria,North Central,Coffee,0.666666667,0.542403698,0.186779661,0.548611111,0.8,0.502222716,0.939187838,0.578031212,0.496713347,Organic Farming,0.500006476,353.628,0.026664145
1990,China,North,Corn,0.266816704,0.911831314,0.097288136,0.405092593,0,0.783840854,0.49829966,0.764405762,0.496713347,Crop Rotation,0.168970028,553.283,0.021494871
1990,Brazil,Southeast,Wheat,0.439859965,0.994249014,0.83220339,0.49375,1,0.544676595,0.74694939,0.559123649,0.8028008,Water Management,0.620949149,610.009,0.027402928
1990,Canada,Prairies,Fruits,0.645661415,0.879675802,0.153220339,0.219907407,0.4,0.652144921,0.703540708,0.979891957,0.199628465,No Adaptation,0.08016864,541.119,0.010436079
1990,Canada,Prairies,Cotton,0.790947737,0.878143396,0.242033898,0.171296296,0,0.819404312,0.907581516,0.033313325,0.345955987,Crop Rotation,0.193093801,541.99,0.023929218
1990,Russia,Northwestern,Wheat,0.304576144,0.506204635,0.134915254,0.027777778,1,0.989553234,0.644528906,0.883453381,0.322806516,No Adaptation,0.347120042,328.957,0.004689042
1990,Canada,Prairies,Wheat,0.795948987,0.506204635,0.821694915,0.395833333,0.5,0.776172483,0.812562513,0.292817127,0.249642755,Organic Farming,0.7062534,339.93,0.030456853
1990,Australia,Western Australia,Barley,0.163540885,0.569594073,0.164745763,0.243055556,0.5,0.277172705,0.685737147,0.914765906,0.153615319,Organic Farming,0.347120042,362.021,0.01183432
1990,Australia,Queensland,Wheat,0.315578895,0.506204635,0.264067797,0.395833333,1,0.24627695,0.287657532,0.865746299,0.77250643,Water Management,0.355561744,330.232,0.021186856
1990,China,East,Soybeans,0.502375594,0.862544293,0.838644068,0.366666667,1,0.91887086,0.884376875,0.043217287,0.708059446,Organic Farming,0.227359273,537.074,0.041041162
1990,India,North Central,Cotton,0.718929732,0.334128708,0.467457627,0.168981481,0.6,0.502222716,0.175235047,0.133953581,0.430408688,Crop Rotation,0.165479367,239.725,0.050905953
1990,Australia,New South Wales,Cotton,0.371092773,0.879543636,0.154576271,0.395833333,0.1,0.502222716,0.74634927,0.164365746,0.428408117,Water Management,0.829941973,537.163,0.039437648
1990,China,North,Barley,0.457364341,0.778694205,0.479661017,0.953703704,1,0.614025339,0.549109822,0.509003601,0.120034296,Drought-resistant Crops,0.347120042,486.409,0.057585685
1990,China,East,Wheat,0.376594149,0.931341801,0.276610169,0.342592593,0,0.167037119,0.662532507,0.003601441,0.496713347,No Adaptation,0.266339404,567.111,0.055925819
1990,Usa,Northeast,Fruits,0.644411103,0.552748328,0.165084746,0.375,0.9,0.677483885,0.49829966,0.408263305,0.496713347,Organic Farming,0.488019066,359.161,0.031011236
1990,Argentina,Northwest,Fruits,0.447111778,0.506204635,0.961355932,0.79375,0.8,0.471215826,0.550110022,0.49719888,0.472849386,Water Management,0.327435692,337.581,0.049584558
1990,Russia,Central,Vegetables,0.211552888,0.776758159,0.964745763,0.395833333,0.6,0.223605246,0.649729946,0.457482993,0.224921406,Drought-resistant Crops,0.312967904,485.869,0.02725896
1990,Nigeria,Northeast,Fruits,0.502375594,0.385783992,0.497966102,0.7875,0,0.277617248,0.591918384,0.110144058,0.463561017,Water Management,0.685277051,265.119,0.092529426
1990,China,Central,Cotton,0.689672418,0.408162828,0.006779661,0.157407407,0.9,0.947988442,0.532506501,0.073429372,0.29365533,No Adaptation,0.27109292,277.349,0.032294941
1990,Russia,Volga,Coffee,0.280570143,0.879511488,0.994915254,0.18125,0.8,0.38519671,0.049809962,0.459383754,0.875107173,Water Management,0.20318369,544.896,0.02493932
1990,Nan,South,Fruits,0.606151538,0.674222724,0.429491525,0.368055556,0.8,0.327850633,0.055611122,0.075430172,0.180623035,No Adaptation,0.342810144,428.856,0.179735683
1990,Argentina,Northeast,Rice,0.570142536,0.365298337,0.497966102,0.75,0.6,0.502222716,0.906181236,0.424169668,0.719634181,Water Management,0.468635857,255.662,0.041586836
1990,Argentina,Pampas,Wheat,0.288072018,0.128186261,0.349830508,0.125,0,0.139919982,0.49829966,0.894557823,0.778651043,Organic Farming,0.048869259,117.007,0.008581831
1990,Nigeria,Northeast,Wheat,0.101775444,0.314682517,0.497966102,0.458333333,0.5,0.081018004,0.846769354,0.68927571,0.165904544,Drought-resistant Crops,0.245317721,221.503,0.021646179
1990,Argentina,Pampas,Barley,0.519129782,0.506204635,0.774576271,0.722916667,0.7,0.498444099,0.49829966,0.259303721,0.141611889,Water Management,0.485428594,336.592,0.06889703
1990,Argentina,Patagonia,Barley,0.666166542,0.52632237,0.394915254,0.090277778,0.8,0.580240053,0.167033407,0.49719888,0.020148614,Organic Farming,0.127755615,346.46,0.014218009
1990,Nigeria,North West,Fruits,0.694173543,0.712000629,0.735932203,0.327083333,0.1,0.195932429,0.49829966,0.129951981,0.672620749,Organic Farming,0.496470482,452.376,0.047855125
1990,Canada,British Columbia,Sugarcane,0.333833458,0.744681231,0.533898305,0.460416667,0.6,0.293176261,0.088617724,0.74969988,0.075307231,Organic Farming,0.347120042,465.563,0.030335821
1990,Brazil,South,Rice,0.618154539,0.550490798,0.01220339,0.736111111,0.5,0.625250056,0.934786957,0.774809924,0.464704201,Drought-resistant Crops,0.803422014,355.429,0.028991295
1990,Canada,Quebec,Fruits,0.954738685,0.98058953,0.094915254,0.518518519,0.1,0.585241165,0.149629926,0.947979192,0.790940269,Drought-resistant Crops,0.720332617,600.213,0.026048223
1990,India,West Bengal,Wheat,0.984496124,0.160188175,0.489830508,0.083333333,1,0.502222716,0.327465493,0.68817527,0.05144327,Crop Rotation,0.221744424,146.519,0.009397842
1990,Canada,Ontario,Barley,0.835708927,0.730039435,0.255932203,0.523148148,1,0.050677928,0.029805961,0.49719888,0.306801943,Drought-resistant Crops,0.365891252,461.726,0.051895825
1990,Nigeria,South West,Wheat,0.975743936,0.8760859,0.022372881,0.155092593,0.9,0.450322294,0.050210042,0.865846339,0.496713347,Organic Farming,0.092201383,542.911,0.012432012
1990,Canada,Quebec,Cotton,0.547136784,0.858847231,0.221694915,0.824074074,0.5,0.015336741,0.267053411,0.24809924,0.027865104,Organic Farming,0.291784317,529.081,0.102348137
1990,China,Central,Cotton,0.892473118,0.733872235,0.497966102,0.395833333,0.1,0.051011336,0.809361872,0.816526611,0.875535867,Organic Farming,0.228434319,464.895,0.017545285
1990,Brazil,Southeast,Coffee,0.361090273,0.506204635,0.857966102,0.402083333,0.2,0.793954212,0.063012603,0.422869148,0.611031723,Drought-resistant Crops,0.493368391,334.434,0.047082885
1990,Nigeria,South West,Wheat,0.332083021,0.062678602,0.282033898,0.395833333,0.3,0.310068904,0.875775155,0.81462585,0.03943984,Organic Farming,0.572319509,80.857,0.017110266
1990,Canada,Quebec,Corn,0.741685421,0.704802966,0.318644068,0.537037037,0.5,0.608024005,0.781956391,0.846338535,0.748356673,Drought-resistant Crops,0.316523327,446.023,0.02220975
1990,Australia,Victoria,Rice,0.655663916,0.506204635,0.497966102,0.104166667,0,0.367859524,0.368473695,0.960184074,0.181766219,No Adaptation,0.238278113,334.382,0.007796933
1990,India,Northeast,Fruits,0.386346587,0.247521004,0.216610169,0.752314815,0.8,0.525894643,0.874774955,0.236094438,0.427264933,Drought-resistant Crops,0.903763956,185.423,0.054125219
1990,France,Ile-De-France,Vegetables,0.610652663,0.121495828,0.319322034,0.715277778,0.5,0.284174261,0.571914383,0.278511405,0.844527008,Drought-resistant Crops,1,117.861,0.061608075
1990,Canada,Prairies,Wheat,0.772693173,0.747642453,0.330847458,0.395833333,0.3,0.470215603,0.816163233,0.941376551,0.515147185,Organic Farming,0.347120042,470.089,0.015890532
1990,India,Tamil Nadu,Vegetables,0.762190548,0.468841087,0.001355932,0.145833333,0.5,0.628028451,0.156231246,0.028711485,0.335095742,Water Management,0.16201461,311.345,0.092228864
1990,Argentina,Pampas,Rice,0.905976494,0.860079585,0.09559322,0.395833333,0.4,0.502222716,0.870174035,0.037815126,0.564732781,Organic Farming,0.53749061,532.76,0.04471124
1990,Australia,Victoria,Barley,0.23455864,0.475635109,0.109830508,0.365740741,0.3,0.935763503,0.902380476,0.49719888,0.502429266,No Adaptation,0.381194467,309.379,0.021181135
1990,Usa,Northeast,Sugarcane,0.972743186,0.360108161,0.87559322,0.272916667,0.1,0.726828184,0.557311462,0.215486194,0.249785653,No Adaptation,0.146976919,259.928,0.032302201
1990,Nan,Quebec,Corn,0.861715429,0.81228925,0.437627119,0.270833333,0.7,0.747832852,0.691338268,0.49719888,0.027722206,No Adaptation,0.232423646,509.098,0.01899402
1990,Usa,Northeast,Vegetables,0.073268317,0.476785306,0.890169492,0.379166667,0,0.502222716,0.946789358,0.026110444,0.659045442,No Adaptation,0.62342305,314.394,0.040965274
1990,Australia,Western Australia,Corn,0.747936984,0.345294908,0.975932203,0.61875,0.5,0.226383641,0.128625725,0.807322929,0.025578737,Water Management,0.402611196,250.625,0.035424229
1990,Usa,South,Fruits,0.502875719,0.747588872,0.497966102,0.847222222,0.7,0.502222716,0.645729146,0.691676671,0.097456416,No Adaptation,0.477657177,469.101,0.04011713
1990,Usa,West,Soybeans,0.502375594,0.894703378,0.113898305,0.462962963,0.5,0.496332518,0.26205241,0.025310124,0.296227494,No Adaptation,0.347120042,547.666,0.147058824
1990,Russia,Northwestern,Soybeans,0.642660665,0.489094559,0.270847458,0.171296296,0.7,0.819626584,0.294258852,0.62454982,0.20563018,Drought-resistant Crops,0.257803798,324.036,0.015223231
1990,India,Grand Est,Cotton,0.368342086,0.25855861,0.581355932,0.245833333,0.2,0.802400533,0.086417283,0.581032413,0.634609889,Crop Rotation,0.231860218,193.415,0.023837301
1990,Canada,Ontario,Barley,0.2048012,0.784598788,0.308474576,0.229166667,0.5,0.468104023,0.880376075,0.675770308,0.691911975,No Adaptation,0.36489392,484.17,0.012789768
1990,Russia,Volga,Sugarcane,0.112028007,0.506204635,0.066101695,0.101851852,0.3,0.022449433,0.146229246,0.429771909,0.949842812,Water Management,0.16343937,324.638,0.017348928
1990,France,Grand Est,Barley,0.772943236,0.050480082,0.135932203,0.720833333,0.2,0.310846855,0.99379876,0.49719888,0.623606745,No Adaptation,0.40180815,77.823,0.035494473
1990,Argentina,Pampas,Barley,0.519129782,0.097238098,0.774576271,0.722916667,0.7,0.498444099,0.728745749,0.259303721,0.141611889,Water Management,0.485428594,107.61,0.056374251
1990,Russia,Volga,Soybeans,0.727931983,0.682245528,0.299661017,0.081018519,0.4,0.604912203,0.124424885,0.49719888,0.228636753,No Adaptation,0.101047846,432.86,0.01404741
1990,Brazil,South,Soybeans,0.695923981,0.453456307,0.541694915,0.322916667,0.1,0.69671038,0.701140228,0.573629452,0.808659617,No Adaptation,0.352297749,305.918,0.019749518
1990,Nigeria,South West,Corn,0.293073268,0.142195805,0.497966102,0.410416667,0.2,0.280840187,0.49829966,0.49719888,0.555587311,Drought-resistant Crops,0.663776131,126.622,0.029389212
1990,France,Grand Est,Soybeans,0.346586647,0.481943333,0.531525424,0.047916667,0.8,0.66092465,0.308661732,0.941476591,0.496713347,No Adaptation,0.347120042,318.987,0.005941937
1990,Brazil,Northeast,Sugarcane,0.211802951,0.601006601,0.057288136,0.043981481,0.9,0.785952434,0.581916383,0.834033613,0.644041155,Crop Rotation,0.137379219,380.037,0.005639263
1990,Brazil,Northeast,Fruits,0.873968492,0.752571869,0.094915254,0.134259259,0.2,0.428761947,0.951990398,0.49719888,0.777364961,Drought-resistant Crops,0.216796622,471.776,0.010475997
1990,Russia,Volga,Fruits,0.502375594,0.022371692,0.497966102,0.391666667,0.4,0.185596799,0.49829966,0.402761104,0.896827665,Organic Farming,0.411379945,62.443,0.032356495
1990,France,Provence-Alpes-Cote D’Azur,Sugarcane,0.502375594,0.242487998,0.988135593,0.145833333,0,0.512002667,0.154030806,0.842136855,0.710774507,nan,0.087149962,189.225,0.011624152
1990,Argentina,Northeast,Rice,0.792448112,0.210943305,0.903728814,0.335416667,0.6,0.546010224,0.75755151,0.098639456,0.53729637,Organic Farming,0.102375463,175.496,0.038945857
1991,China,South,Vegetables,0.156789197,0.467665886,0.227118644,0.488425926,0,0.502222716,0.219843969,0.446278511,0.193483853,Crop Rotation,0.424960495,304.422,0.045205721
1991,France,Ile-De-France,Vegetables,0.502375594,0.506204635,0.14,0.844907407,0.2,0.660702378,0.50790158,0.427070828,0.094312661,Crop Rotation,0.464517006,329.775,0.059325713
1991,Argentina,Northeast,Coffee,0.502375594,0.534616649,0.497966102,0.495833333,0.8,0.502222716,0.615323065,0.1277511,0.830380109,No Adaptation,0.78535347,350.051,0.058168761
1991,Russia,Volga,Soybeans,0.004001,0.683045665,0.089830508,0.287037037,0,0.160368971,0.25345069,0.448879552,0.693483853,Crop Rotation,0.347120042,421.966,0.028854362
1991,Australia,New South Wales,Sugarcane,0.230057514,0.993920386,0.497966102,0.219907407,0.9,0.502222716,0.660132026,0.49719888,0.318090883,No Adaptation,0.391556356,604.15,0.016720411
1991,France,Ile-De-France,Soybeans,0.246311578,0.564168143,0.736610169,0.027083333,0.5,0.800066681,0.49829966,0.518707483,0.886396113,Organic Farming,0.011870839,365.037,0.007288855
1991,Canada,Prairies,Soybeans,0.833708427,0.082453421,0.393559322,0.31875,0.9,0.481106913,0.514502901,0.036914766,0.496713347,Drought-resistant Crops,0.128752947,100.134,0.060019711
1991,Nigeria,South West,Fruits,0.484371093,0.111004744,0.647457627,0.414583333,0.4,0.502222716,0.362872575,0.12665066,0.659902829,No Adaptation,0.253471233,113.176,0.070405278
1991,Russia,Volga,Soybeans,0.789197299,0.143467452,0.207457627,0.777777778,0.1,0.325961325,0.133626725,0.044617847,0.103601029,No Adaptation,0.698831697,130.515,0.313064914
1991,India,Tamil Nadu,Corn,0.123030758,0.530215894,0.211525424,0.226851852,0.9,0.749388753,0.276855371,0.391356543,0.81408974,Organic Farming,0.347421185,340.701,0.026486386
1991,Usa,Midwest,Wheat,0.702425606,0.664910413,0.86440678,0.708333333,0.1,0.502222716,0.868773755,0.707883153,0.931837668,Organic Farming,1,427.246,0.030463461
1991,India,Tamil Nadu,Rice,0.114028507,0.802387552,0.690169492,0.15625,0.4,0.502222716,0.825165033,0.006202481,0.830523007,No Adaptation,0.16343937,496.219,0.026223776
1991,Russia,Siberian,Rice,0.994748687,0.828502743,0.674237288,0.61875,0.3,0.690486775,0.48929786,0.319727891,0.802229208,Drought-resistant Crops,0.53370852,521.066,0.054360313
1991,China,Nan,Wheat,0.497124281,0.752303966,0.838644068,0.420833333,0.4,0.668815292,0.444288858,0.241596639,0.075164333,Organic Farming,0.190173044,474.087,0.047858198
1991,Nigeria,North Central,Fruits,0.023755939,0.150347202,0.648135593,0.129166667,0.7,0.512891754,0.170034007,0.417466987,0.585310089,No Adaptation,0.245848768,130.284,0.019664456
